Korean,English,score
어어 근데 차타구와~~ 막차때메~~,"Oh, but I'm going to take the last train~~",1
너네는 뚱이 동생 데리고 올 생각 없어?,Aren't you guys planning on bringing your fat brother?,1
웅 뚱이 질투의 화신이라 절대 금지,"Yeah, that's absolutely forbidden because it's the embodiment of jealousy.",1
헉 키키 우리 오복이도 똑같음,Oh my gosh Kiki is the same too,1
키키 이야 고양이도 질투를 하는구나!,"Kiki, even cats get jealous!",1
근데 우리 모모 살았을 때 기억 나?,But do you remember when we lived together?,1
모모도 질투가 심했나?,Was Momo also very jealous?,1
아니 모모가 오복이 똥 오줌 다 가려줬어!,"No, Momo covered all of Obok's poop and pee!",1
아 헐 ㅜㅜ 모모 넘 착해 천사견 ㅜㅜ,"Oh my gosh ㅜㅜ Momo is so kind, she's an angel dog ㅜㅜ",1
그러면 오복이 이 기집애도 베풀어야 하는 거 아니냐?,Then shouldn't Oh Bok give this girl some too?,1
키키 그치 오복이가 받을 줄 만 아네 역시 귀여운 걸 알어,"Kiki, you know Obokki will receive it, you know she's cute",1
그러니까 모모 있을 때도 엄청 모모 괴롭히고!,"So, even when Momo was around, he bullied her a lot!",1
"아 이런 ㅜㅜ 모모 넘 착한 오빠였네, 오복 본 받거라","Oh my ㅜㅜ Momo was such a kind older brother, you should learn from Oh Bok",1
맞아ㅜㅜ 오복이는 새끼 강아지만 봐도 꼬리가 너구리 꼬리 됨!,That's rightㅜㅜ Just looking at a puppy makes Oh Bok-yi's tail turn into a raccoon tail!,1
키키 맙소사 강아지와 고양이는 아무리 천적이라지만 모모랑 컷으면서 넘 하네!,"Kiki Oh my goodness, even though dogs and cats are natural enemies, they still do a great job with Momo!",1
맞아! 태생부터 싸가지가 애가 가 없음!,That's right! He's a brat from birth!,1
키키 역시~! 고양이는 싸가지 없는 도도함이 매력이지,Kiki too~! The charm of cats is their arrogance and pride.,1
너네 남친분은 요즘에 하는 운동 없어?,Does your boyfriend do any exercise these days?,1
어 남자친구는 헬스를 다니구 있어!,"Oh, my boyfriend goes to the gym!",1
오 헬스 피티도 끊은 거야?,"Oh, you quit health PT too?",1
노노 그냥 헬스장 이용하는 거!,"No no, just use the gym!",1
그러면 헬스 기구는 다 사용할 줄 아신대?,So you know how to use all the exercise equipment?,1
음 차차 배워가고 있는 중 아닐까?,"Well, aren't you gradually learning?",1
그냥 이용권만 끊었는데 하는 법을 알려주나?,"I just bought a ticket, can you tell me how to use it?",1
관장같은 사람들이 알려주지 않을까?,Wouldn't someone like the director tell us?,1
지나가면서?,As you pass by?,1
그렇구나 키키 지금 다닌 지 얼마나 됐대?,"Oh, Kiki, how long has it been since you came here?",1
다닌 지 일주일 됐어 키키 !,"It's been a week since you left, Kiki!",1
키키 아 완전 헬린이네!,"Kiki, you're totally hellish!",1
헬창이 되어가는 중인 거니?,Are you going to hell?,1
키키 헬린이 키키 아니아니 그냥 살 조금 빼려는 정도임,"Kiki Hellin is not Kiki, she's just trying to lose some weight",1
아 진짜?,Oh really?,1
남친분 되게 말랐던데?,"Your boyfriend is really skinny, isn't he?",1
어어 다 말랐는데 배만 나오더라구,"Oh, it's all dried up, but my stomach is sticking out",1
어어 혹시 술 좋아하셔?,"Hey, do you like alcohol?",1
술도 그렇게 많이 안 먹음 ㅜㅜ,I don't drink that much either ㅜㅜ,1
너 나랑 통화 끝나고 무슨 게임 할 거야?,What game are you going to play after you finish talking to me?,1
나 그랜드체이스라고 모바일겜 키키,I'm playing a mobile game called Grand Chase,1
헐 그거 아직도 살아 있음?,"Wow, is that thing still alive?",1
아 그체 피씨도 이번에 새로 오픈 했음!,"Ah, that PC also recently opened!",1
아 진짜?,Oh really?,1
그게 몬스터랑 싸우는 게임인가?,Is that a game about fighting monsters?,1
어어 몬스터도 잡고 사람이랑 대전도 할 수 있는거,"Oh, you can catch monsters and fight people too.",1
아 진짜?,Oh really?,1
너 레벨 몇이야?,What level are you?,1
아 모바일만 하는데 한지 얼마 안대서 110좀 넘나?,"Ah, I only play on mobile, but it hasn't been that long since I started, so it's probably over 110?",1
"한 지 얼마 안 됐는데 110이라고,?",It hasn't been that long and it's already 110?,1
키키 모바일이라 좀 빨리 오르는 듯?,It seems like it'll go up a bit faster since it's Kiki Mobile?,1
너 현질 같은 거는 안 해?,Don't you do anything like that?,1
어어 만원정두 했어 하하 저과금 하하,"Oh my, I paid 10,000 won haha I paid too much haha",1
키키 달에 만 원씩 투자하는 거?,"Kiki, investing ten thousand won every month?",1
키키 아니 달에 만원도 안 해 그냥 가~끔 맘이 급할 때 소액,"Kiki, no, not even ten thousand won a month, just a small amount sometimes when I'm in a hurry",1
그래 그 정도는 할 수 있지!,"Yeah, I can do that much!",1
그치그치 아직 3만원도 안 넘게 했다구,"Yeah, yeah, I haven't even spent 30,000 won yet.",1
너의 버킷리스트 중에 가고 싶은 해외여행지 있니?,Is there an overseas travel destination on your bucket list?,1
나는 이집트나 아이슬란드 둘 중 한 군데 가구 싶엉,I would like to go to either Egypt or Iceland.,1
너 혹시 보겸이라는 유튜버 알아?,Do you know a YouTuber named Bokyeom?,1
보겸이?,Bokyeom?,1
아니 잘 몰라 보하 하는 애인가,"No, I don't know, is he a guy who looks like Boha?",1
초통령 보이루 유튜버 몰라?,"Don't you know the YouTuber Boyru, the first president?",1
아 보이루 하는 애?,"Oh, the kid who's doing boyru?",1
보이루 할 때만 잠깐 알았었어,I only knew it for a little while when I was watching Boyru,1
키키 그 사람이 지금 이집트 여행 중임!,"Kiki, that guy is traveling in Egypt right now!",1
헐 부럽다 ㅡㅡ 이집트 피라미드 스핑크스 보고 싶다,"Wow, I'm jealous - I want to see the Egyptian pyramids and sphinx",1
와 그 피라미드 다녀온 영상 봤는데 진짜 크더라,"Wow, I saw a video of the visit to that pyramid, and it was really big.",1
아 긍게 ㅜㅜ 이집트에 피자헛 있는데 피라미드 뷰가 있대,Oh my goodness ㅜㅜ There's a Pizza Hut in Egypt that has a view of the pyramids,1
오 맞아 키키  근데 맛은 별로래 키키,Oh right Kiki but it doesn't taste that good Kiki,1
키키 아 그래?,"Kiki, really?",1
역시 이집트라 맛의 한계는 어쩔 수 없군,"As expected, there is no way to avoid the limitations of taste in Egypt.",1
키키 이집트에서 낙타 체험 추천!,Kiki recommends the camel ride in Egypt!,1
헐 잼겠다 낙타 등은 지방으로 이루어져 있지,"Wow, that would be fun. A camel's back is made of fat.",1
그 낙타도 종류가 두 종류가 있대!,They say there are two types of camels!,1
할 그런 걸 어떻게 알았댜 키키 지니어스,How did you know to do that Kiki Genius,1
너는 비오는 날 좋아해?,Do you like rainy days?,1
웅 나는 비 오는 거 좋아해 습한 거 좋아,Yeah I like it raining I like it humid,1
"키키 어엇, 습하면 곰팡이 많이 슬잖아","Kiki, if it's humid, it'll get moldy.",1
어어 그건 싫은데 피부가 촉촉해서 좋아,"Oh, I don't like that, but I like it because it moisturizes my skin.",1
키키 개웃기 내가 지금 촉촉한 이유가 습기 때문인가?,Kiki's Laughing Is it because of the humidity that I'm so wet right now?,1
키키 그런가?,"Kiki, is that so?",1
오늘 습해?!,It's humid today?!,1
해 쨍쨍함,The sun is shining brightly,1
모르겠는데 일단 안 씻음,"I don't know, but I won't wash it anyway",1
키키 그냥 기름이신듯; 좀 씻어,"Kiki, it looks like it's just oil; wash it off a bit",1
키키 그런 듯 지금 얼굴이 반질반질함 키키,"Kiki, it seems like your face is shiny now Kiki",1
키키 오우 피부 살려주세요 ㅜㅜ 피부가 장마구만,Kiki Oh please save my skin ㅜㅜ My skin is like a rainy season,1
키키  맞아 키키 나는 근데 적당히 오는 비가 좋아,"Kiki, that's right Kiki, but I like moderate rain",1
헐 나는 이왕 내릴거면 콰르르릉 내리는게 시원해,"Wow, if I'm going to get off, I'd rather get off with a bang",1
안 돼ㅜㅜ 비 너무 많이 와도 우리 집 밭에 있는 작물 다 망해 ㅜ,"Noㅜㅜ If it rains too much, all the crops in my garden will be ruinedㅜ",1
아아 농수산물 하는 분들은 힘들지 그치 ㅜㅜ 내 생각만 햇다,"Ah, people who do agriculture and fisheries products must have a hard time, right? ㅜㅜ I was just thinking about myself",1
키키 이번에 비 많이 와서 배추 다 무를 듯 ㅜ,"Kiki, it rained a lot this time so I think all the cabbages will die ㅜ",1
헐 ㅜㅜ 이래서 하우스 재배가 좋은 건가,Wow ㅜㅜ Is this why greenhouse farming is good?,1
"이야, 대박 삼성 상속세 그렇게 얘기 많이 나오더니 결국에 터졌구나,","Wow, there was so much talk about Samsung's inheritance tax, and it finally came to light.",1
아아 맞아 엄청 떼가던데 어떻게 터졌어?,"Oh, that's right. It was really expensive. How did it explode?",1
이건희 회장 죽고 재산 지금 상속 됐잖아!,Chairman Lee Kun-hee is dead and his assets have been inherited!,1
웅 상속세가 40퍼인가?,"Yeah, the inheritance tax is 40%?",1
엄청 높았자나,It was so high,1
"맞아, 상속세만 얼마일 거 같아?","Right, how much do you think the inheritance tax will be?",1
아 알았는데 몇 조 햇엇나!,"Oh, I see, how many trillion did you do?",1
"맞아, 1. 4조래, 이게 실화냐?","Right, 1.4 trillion, is this true?",1
와 진심 당장 삼성 팔아야 하는 거 아님?,"Wow, seriously, shouldn't we sell Samsung right now?",1
"어, 그래서 삼성 매물 나온다고 지금 기사 장난 아니야!","Oh, so the article saying that Samsung is up for sale is no joke!",1
아 헐 ㅜㅜ 걔네 막 그림 같은 것도 기부하고 그랫던데 상속세 깎을라구,Oh my gosh ㅜㅜ They donate things like paintings and such to reduce inheritance tax.,1
허허 그래서 깎은 게 1. 4조인가?,"Hehehe, so the amount you cut is 1.4 trillion?",1
와 대단하다 왜케 많이 떼가는 거야? 이런~,"Wow, that's amazing. Why are you taking so much? This is so~",1
그러니까 ㅜㅜ 정부 완전 날강도 아님!?,So ㅜㅜ isn't the government a total robber!?,1
"그니까 불로소득은 우리나라가 하고 있는 듯,",So it seems like our country is making unearned income.,1
우리나라 사람들이 내가 낸 세금 제대로 안 쓰이고 있다라는 설문 조사에 50% 이상이 맞다고 대답했대!,"In a survey conducted in our country, more than 50% of people answered that it is true that the taxes they pay are not being used properly!",1
"헐 ㅜㅜ 하긴, 투명하게 공개해주면 참 좋을텐데~ 세금 넘 많이 떼영","Oh my gosh ㅜㅜ Well, it would be great if they disclosed it transparently~ They take too much tax",1
너 디지털 세금이라고 알아?,Do you know about digital tax?,1
디지털세?,Digital tax?,1
그게 뭐람 또?,What is that again?,1
나도 몰랐는데 우리나라랑 비슷하게 다른 나라에서도 이 세금을 도입하자고 했대!,"I didn't know, but other countries are also proposing to introduce this tax similar to ours!",1
"헐 전세계에서,?","Wow, in the whole world,?",1
머 아이티 관련 세금 떼는 건가?,Are you deducting taxes related to Haiti?,1
예를 들면 우리 웨이브 같은 거 정액제로 보잖아!,"For example, we see things like our Wave as a flat rate!",1
어어 디지털 정보 주고받는데 국가에서 세금 받겟다는거?,"Hey, are you saying the government will collect taxes for exchanging digital information?",1
맞아 결국에는 우리가 내는 세금인 거지 ㅜ,"That's right, in the end it's our taxes that we pay.",1
ㄷ ㄷ 에바다 가지가지한다 뭐 하나 줄여주던가,"ㄷ ㄷ Evada, there are so many different things, can you please reduce one of them?",1
그러니까 지금 몇 프로를 뗄지 이슈래!,So the issue now is how much percentage to take!,1
"ㅡㅡ 아무리 4차 산업혁명시대 디지털 시대라지만, 기본적인 것에 대해 세금을 뗀다니!","ㅡㅡ Even though it is the digital age of the 4th industrial revolution, they are charging taxes on basic things!",1
맞아 ㅜㅜ 이것도 어마어마하게 떼일 듯 ㅜ,Yeah ㅜㅜ This also seems like it'll be really hard to take off ㅜ,1
극혐 집이나 주고 세금 떼세요 ㅜㅜ,Just give me a disgusting house and deduct taxes from it ㅜㅜ,1
키키 아 인정 ㅜㅜ 이거 도입되면 우리 정액제 금액 또 올라가겠지?,"Kiki Ah, I admit it ㅜㅜ If this is introduced, our flat rate will go up again, right?",1
아아 헐 ㅜㅜ 이제 노래도 맘대로 못 듣는 시대인가 이게 무슨 4차 산업혁명시대람,Oh my gosh ㅜㅜ Is this the era where I can't even listen to music freely? What kind of 4th industrial revolution is this?,1
혁명적으로 세금을 떼이는 중 ㅜ,Taxes are being taken away in a revolutionary way ㅜ,1
키키 그러게 혁명이네 세금 떼는 방법이,"Kiki, that's a revolution, that's how you collect taxes.",1
너 내가 보여준 속눈썹 연장 화장품 봤어?,Did you see the eyelash extension makeup I showed you?,1
어어 봣어 가격도 저렴하고 후기도 좋더라,"Oh, wow, the price is cheap and the reviews are good",1
그치? 그거 진짜 에뛰드 히트상품 일 거 같아!,Right? That looks like it'll be a real Etude hit!,1
헐 글쿠나 나도 눈 다 나으면 꼭 사서 발라봐야겟어,"Wow, I really need to buy it and try it when my eyes get better.",1
너 지금 눈 안 좋아?,Are your eyes feeling bad right now?,1
아아 나 지금 눈 밑에 수술한 거 아직 가끔 붉어지거든,"Oh, I just had surgery on my under eye area, and it still gets red sometimes.",1
